epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,151.393,1.77383,1.77257,1.67705,0.27571,0.15152,0.13155,0.05624,2.59506,2.75958,2.31147,0.0014555,0.0014555,0.0014555
24,157.681,1.81553,1.82118,1.71162,0.65173,0.43939,0.49852,0.2116,1.87234,1.83062,1.64332,0.00143075,0.00143075,0.00143075
25,163.606,1.78191,1.79926,1.68771,0.54857,0.50817,0.49802,0.21636,1.88975,1.8447,1.61647,0.001406,0.001406,0.001406
26,169.594,1.76554,1.76822,1.66255,0.55063,0.44557,0.48896,0.20323,2.08815,2.11695,1.76469,0.00138125,0.00138125,0.00138125
27,177.037,1.75463,1.72197,1.64115,0.61549,0.47879,0.52822,0.20484,1.99506,2.0111,1.74491,0.0013565,0.0013565,0.0013565
28,183.451,1.72958,1.74653,1.64305,0.58064,0.44848,0.47397,0.1938,2.08975,2.01718,1.83405,0.00133175,0.00133175,0.00133175
29,189.238,1.76636,1.73045,1.66753,0.57192,0.43333,0.47668,0.19129,1.98745,2.42567,1.70664,0.001307,0.001307,0.001307
30,195.659,1.73001,1.70336,1.62827,0.4533,0.38485,0.38786,0.16661,2.03505,2.76181,1.69509,0.00128225,0.00128225,0.00128225
31,202.001,1.70764,1.66414,1.62389,0.47199,0.43636,0.41061,0.19084,1.82752,2.03764,1.64268,0.0012575,0.0012575,0.0012575
32,207.799,1.73802,1.71618,1.66299,0.44638,0.44848,0.43417,0.20104,1.74201,2.38667,1.51363,0.00123275,0.00123275,0.00123275
33,213.981,1.73027,1.66858,1.63225,0.47409,0.48182,0.43914,0.20161,1.82026,2.22992,1.51137,0.001208,0.001208,0.001208
34,220.228,1.71338,1.61558,1.61428,0.58717,0.48182,0.53639,0.23996,1.9534,1.78597,1.68868,0.00118325,0.00118325,0.00118325
35,226.027,1.69325,1.60663,1.59559,0.47649,0.41818,0.3878,0.16698,1.95362,1.97179,1.65124,0.0011585,0.0011585,0.0011585
36,231.741,1.68863,1.61285,1.62904,0.56754,0.42121,0.45492,0.1904,2.02997,1.81553,1.73309,0.00113375,0.00113375,0.00113375
37,237.526,1.67972,1.58852,1.6094,0.60426,0.43494,0.49659,0.20581,1.99249,1.63264,1.68732,0.001109,0.001109,0.001109
38,243.459,1.6698,1.55807,1.60489,0.67822,0.57273,0.61066,0.25833,1.89288,1.71549,1.61878,0.00108425,0.00108425,0.00108425
39,249.213,1.67541,1.59571,1.59963,0.79341,0.53333,0.65003,0.30119,1.912,1.36926,1.59454,0.0010595,0.0010595,0.0010595
40,255.064,1.65828,1.56767,1.60472,0.58629,0.5,0.50937,0.21912,2.02432,1.60337,1.72893,0.00103475,0.00103475,0.00103475
41,260.853,1.68547,1.54961,1.63013,0.7566,0.60606,0.67738,0.30359,1.88335,1.31159,1.55334,0.00101,0.00101,0.00101
42,266.675,1.67443,1.57355,1.60364,0.67899,0.62424,0.65008,0.31549,1.7077,1.44126,1.46277,0.00098525,0.00098525,0.00098525
43,272.447,1.71002,1.56651,1.62395,0.68255,0.51818,0.59092,0.26648,1.94163,1.61274,1.58929,0.0009605,0.0009605,0.0009605
44,278.395,1.61671,1.50909,1.55581,0.69091,0.48094,0.56042,0.2635,1.99021,1.72399,1.62303,0.00093575,0.00093575,0.00093575
45,284.23,1.6599,1.52368,1.59924,0.66993,0.57879,0.64799,0.29775,2.03407,1.42609,1.66129,0.000911,0.000911,0.000911
46,289.987,1.67873,1.56613,1.61174,0.62638,0.55152,0.5806,0.28169,1.84856,1.49953,1.49309,0.00088625,0.00088625,0.00088625
47,295.789,1.62006,1.49992,1.56018,0.64327,0.62727,0.65983,0.30516,1.8454,1.32241,1.55281,0.0008615,0.0008615,0.0008615
48,301.704,1.67798,1.53429,1.60743,0.7628,0.52424,0.64877,0.28882,1.88088,1.42965,1.55319,0.00083675,0.00083675,0.00083675
49,307.501,1.61233,1.46437,1.53678,0.71948,0.59846,0.64915,0.32869,1.73876,1.54701,1.48111,0.000812,0.000812,0.000812
50,313.344,1.63991,1.51652,1.56627,0.75679,0.6,0.6953,0.3314,1.75894,1.33573,1.48934,0.00078725,0.00078725,0.00078725
51,319.542,1.6074,1.5057,1.56345,0.68805,0.60823,0.61273,0.26088,1.95304,1.44137,1.58241,0.0007625,0.0007625,0.0007625
52,325.537,1.65582,1.53834,1.60549,0.69398,0.6116,0.66606,0.31998,1.73061,1.34949,1.47867,0.00073775,0.00073775,0.00073775
53,331.279,1.60689,1.49684,1.57453,0.80027,0.63139,0.7281,0.37596,1.63714,1.29712,1.42757,0.000713,0.000713,0.000713
54,337.093,1.61818,1.46305,1.55699,0.73185,0.62856,0.70561,0.33664,1.76175,1.28634,1.47795,0.00068825,0.00068825,0.00068825
55,342.998,1.57111,1.41078,1.52729,0.78329,0.60606,0.70543,0.36078,1.67031,1.3689,1.44279,0.0006635,0.0006635,0.0006635
56,348.752,1.5878,1.42545,1.55687,0.74775,0.66474,0.73615,0.38386,1.62029,1.27212,1.39519,0.00063875,0.00063875,0.00063875
57,354.482,1.61306,1.45344,1.5537,0.67711,0.59098,0.67756,0.30299,1.91695,1.36643,1.58488,0.000614,0.000614,0.000614
58,360.275,1.58929,1.44264,1.53218,0.77064,0.64146,0.72963,0.37376,1.65092,1.18938,1.41913,0.00058925,0.00058925,0.00058925
59,366.122,1.62471,1.4681,1.55039,0.75098,0.61818,0.71483,0.35761,1.71061,1.20512,1.44645,0.0005645,0.0005645,0.0005645
60,371.863,1.59021,1.44323,1.53197,0.76549,0.61515,0.71274,0.34404,1.76616,1.24059,1.47651,0.00053975,0.00053975,0.00053975
61,377.625,1.54232,1.40514,1.51716,0.65741,0.68485,0.72194,0.33256,1.8192,1.28044,1.49923,0.000515,0.000515,0.000515
62,383.488,1.58398,1.42032,1.52616,0.72597,0.65027,0.7324,0.35316,1.71561,1.24578,1.44588,0.00049025,0.00049025,0.00049025
63,389.24,1.60422,1.40881,1.53328,0.6483,0.70381,0.73382,0.36599,1.65144,1.1708,1.39431,0.0004655,0.0004655,0.0004655
64,394.932,1.60241,1.38851,1.52686,0.74092,0.62395,0.71798,0.35388,1.6971,1.2353,1.41982,0.00044075,0.00044075,0.00044075
65,400.688,1.52719,1.33107,1.45956,0.78866,0.59697,0.72416,0.35619,1.76024,1.17316,1.46853,0.000416,0.000416,0.000416
66,406.581,1.5845,1.37888,1.51922,0.81634,0.60909,0.74986,0.37998,1.68121,1.14138,1.40004,0.00039125,0.00039125,0.00039125
67,412.35,1.57184,1.38063,1.50452,0.76884,0.64848,0.75102,0.40404,1.56613,1.13746,1.3472,0.0003665,0.0003665,0.0003665
68,418.101,1.56429,1.34985,1.50282,0.73172,0.64848,0.72559,0.34743,1.75662,1.24924,1.45465,0.00034175,0.00034175,0.00034175
69,424.032,1.57269,1.34111,1.50466,0.80689,0.65152,0.75213,0.38673,1.66609,1.18872,1.41886,0.000317,0.000317,0.000317
70,429.753,1.53112,1.32874,1.50075,0.81691,0.62194,0.75408,0.38093,1.75164,1.11817,1.49852,0.00029225,0.00029225,0.00029225
71,438.585,1.33733,1.19508,1.35197,0.75596,0.62894,0.72763,0.38275,1.67837,1.31414,1.40489,0.0002675,0.0002675,0.0002675
72,444.538,1.34443,1.11464,1.35285,0.73703,0.59091,0.65653,0.32684,1.79698,1.6278,1.47981,0.00024275,0.00024275,0.00024275
73,450.222,1.30083,1.02779,1.3242,0.78263,0.60606,0.69675,0.36637,1.72494,1.47114,1.46992,0.000218,0.000218,0.000218
74,455.919,1.33184,1.00992,1.31974,0.81008,0.5687,0.68845,0.344,1.76304,1.47607,1.46202,0.00019325,0.00019325,0.00019325
75,461.662,1.31773,0.98381,1.33252,0.76839,0.62331,0.73948,0.36911,1.78245,1.27283,1.45125,0.0001685,0.0001685,0.0001685
76,467.344,1.29635,0.96294,1.31316,0.84759,0.59697,0.74765,0.37485,1.74347,1.19267,1.43041,0.00014375,0.00014375,0.00014375
77,472.995,1.29947,0.94245,1.30501,0.72901,0.66364,0.7534,0.39786,1.63508,1.19246,1.36171,0.000119,0.000119,0.000119
78,478.638,1.28237,0.95623,1.28889,0.7486,0.68182,0.76782,0.41133,1.59304,1.14977,1.3457,9.425e-05,9.425e-05,9.425e-05
79,484.38,1.25395,0.93588,1.29492,0.82881,0.61212,0.76895,0.39338,1.67265,1.1324,1.38988,6.95e-05,6.95e-05,6.95e-05
80,490.055,1.28936,0.92715,1.29752,0.87263,0.60909,0.76971,0.39198,1.69354,1.12662,1.40419,4.475e-05,4.475e-05,4.475e-05
